OBJECTID,NAME,LINE,Long,Lat,pass,stairs,borough
825,Parsons Blvd & Hillside Ave at SW corner,F,-73.80279699999659,40.70747300091829,800,3,Queens
826,Parsons Blvd & Hillside Ave at NW corner,F,-73.80299899948717,40.707873000981024,6313,10,Queens
827,Parsons Blvd & Hillside Ave at SE corner,F,-73.80261100041199,40.70756300092153,3791,6,Queens
828,Sutphin Blvd & Hillside Ave at SE corner,F,-73.80948100057626,40.705591001080236,5148,6,Queens
829,Sutphin Blvd & Hillside Ave at NE corner,F,-73.80948899986537,40.70594500079124,5009,8,Queens
830,Sutphin Blvd & Hillside Ave at SW corner,F,-73.80971700032187,40.705538000904426,3305,9,Queens
831,Van Wyck Blvd & Queens Blvd at SW corner,F,-73.82011099992044,40.708068001230046,9267,5,Queens
832,Van Wyck Blvd & Queens Blvd at SE corner,F,-73.81977300037678,40.70931600045191,1374,6,Queens
833,84th Rd & Queens Blvd at NE corner,F,-73.81960100046479,40.70968100067085,5687,3,Queens
834,Union Tpke & Queens Blvd at SE corner,E-F,-73.83116599992069,40.7140010008164,4990,9,Queens
835,80th Rd & Queens Blvd at SE corner,E-F,-73.8300109999448,40.713663001265026,8018,6,Queens
836,Union Tpke & Queens Blvd at NE corner,E-F,-73.82991699992932,40.71407300068592,8673,8,Queens
837,Union Tpke & Queens Blvd at SE corner,E-F,-73.83130300014818,40.713967001105964,912,4,Queens
838,75th Rd & Queens Blvd at SE corner,E-F,-73.83674300025113,40.71789500073465,5200,9,Queens
839,75th & Queens Blvd at NW corner,E-F,-73.83791599992833,40.71906100051211,9587,2,Queens
840,75th & Queens Blvd at SW corner,E-F,-73.83825699999589,40.7185740008389,6657,9,Queens
841,71st & Queens Blvd at SE corner,E-F-M-R,-73.84403899977785,40.72110000058624,3876,9,Queens
842,71st & Queens Blvd at NE corner,E-F-M-R,-73.84338899958266,40.72149000126793,9203,7,Queens
843,67th Ave & Queens Blvd at SE corner,M-R,-73.85353400011596,40.7265980010494,3703,5,Queens
844,67th Ave & Queens Blvd at NE corner,M-R,-73.853226000456,40.72707300076862,1849,5,Queens
845,63rd Rd & Queens Blvd at SW corner (exit only),M-R,-73.86269899961161,40.72995300085667,6033,7,Queens
846,63rd Rd & Queens Blvd at NE corner,M-R,-73.86081399943335,40.729265000582856,2294,9,Queens
847,Woodhaven Blvd & Queens Blvd at SE corner,M-R,-73.87033400014576,40.73304100076268,9924,4,Queens
848,Woodhaven Blvd & Queens Blvd at SW corner,M-R,-73.87098299989292,40.733354001050536,863,6,Queens
849,59th Ave & Queens Blvd at NE corner,M-R,-73.86958799977317,40.7335550009951,6172,4,Queens
850,54th St & Queens Blvd at SE corner,M-R,-73.87688600016183,40.735888000642326,2600,4,Queens
851,54th St & Queens Blvd at NE corner,M-R,-73.87642400016867,40.73627700100364,1549,7,Queens
852,54th St & Queens Blvd at SW corner,M-R,-73.8771669998173,40.73607500046235,3475,7,Queens
853,Broadway & Queens Blvd at SE corner,M-R,-73.87719099990078,40.737354001235445,8098,3,Queens
854,Broadway & Queens Blvd at SW corner,M-R,-73.87742399942309,40.73747700047902,2442,9,Queens
855,Elmhurst Ave & Broadway at SE corner,M-R,-73.88113500019222,40.74172900073593,6296,9,Queens
856,Elmhurst Ave & Broadway at NW corner,M-R,-73.88103899979527,40.74206600132073,5999,2,Queens
857,Elmhurst Ave & Broadway at SW corner,M-R,-73.8814569998886,40.741861001271054,1756,2,Queens
858,Britton Ave & Broadway at NW corner,M-R,-73.88270799950598,40.7429370011896,4923,9,Queens
859,Britton Ave & Broadway at SW corner,M-R,-73.88302500019938,40.74279100099566,1300,6,Queens
860,75th St & Roosevelt Ave at SW corner,E-F-M-R-7,-73.89095799941283,40.746784000903986,1167,9,Queens
861,75th St & Broadway at NW corner,E-F-M-R-7,-73.89095499963294,40.74659700056247,6928,9,Queens
862,65th St & Broadway at SE corner,M-R,-73.89749500005907,40.749145000602375,6347,8,Queens
863,65th St & Broadway at NE corner,M-R,-73.89738200032912,40.749330000934705,7045,3,Queens
864,54th St & Northern Blvd at NW corner,M-R,-73.90711899983891,40.753086001267654,9642,5,Queens
865,46th St & Broadway at NW corner,M-R,-73.91430300011315,40.75686800107912,9563,9,Queens
866,Steinway St & Broadway at SW corner,M-R,-73.9198419996172,40.75814300048504,4489,5,Queens
867,Steinway St & Broadway at SE corner,M-R,-73.91943300000067,40.758279001238044,5140,5,Queens
868,35th St & 38th Ave at NE corner,M-R,-73.92877499947052,40.752232000693546,7070,6,Queens
869,35th St & 38th Ave at SW corner,M-R,-73.92926300038461,40.752198001135355,6914,7,Queens
870,Jackson Ave & West St at SW corner,E-M-R,-73.93847100050753,40.74870500060306,2970,8,Queens
871,Jackson Ave & Queens Blvd at SW corner,E-M-R,-73.93789599960621,40.74908600061102,6948,6,Queens
872,Jackson Ave & Queens Blvd at SE corner,E-M-R,-73.93736400015874,40.74869700087383,7562,8,Queens
873,Jackson Ave & Queens Blvd at NE corner,E-M-R,-73.93705699993237,40.74880700056586,2962,5,Queens
874,Jackson Ave & West St at SE corner,E-M-R,-73.93824400025171,40.748466000892236,7911,7,Queens
875,Hunter St & 44th Ave at SW corner,E-G-M-7,-73.94428700011319,40.74737100126378,4120,3,Queens
876,21st St & 44th Ave at SE corner,E-G-M-7,-73.94724000030592,40.74795400097661,727,3,Queens
877,21st St & 44th Ave at NE corner,E-G-M-7,-73.94716299981128,40.7481950006204,4391,5,Queens
878,Lexington Ave & 53rd St at NE corner,E-M-6,-73.97056699994029,40.758329001345594,3739,3,Manhattan
879,Lexington Ave & 53rd St at SE corner,E-M-6,-73.97095799995355,40.75812000063167,6278,4,Manhattan
880,5th Ave & 53rd St at SW corner,E-M,-73.97614600044388,40.76042200127613,1028,4,Manhattan
881,5th Ave & 53rd St at NE corner,E-M,-73.97556199992708,40.76037300128099,6422,6,Manhattan
882,5th Ave & 53rd St at SE corner,E-M,-73.975638000198785,40.76026700096498,7560,5,Manhattan
883,Pennsylvania Ave & Liberty Ave at NE corner,A-C,-73.89636399950176,40.67456700098386,6034,9,Brooklyn
884,Van Siclen Ave & Pitkin Ave at SE corner,A-C,-73.89016399958122,40.672479000995224,4341,6,Brooklyn
885,Van Siclen Ave & Pitkin Ave at NE corner,A-C,-73.89025699979906,40.672850000514806,8394,4,Brooklyn
886,Van Siclen Ave & Pitkin Ave at SW corner,A-C,-73.89038100002684,40.6725450005473,2204,5,Brooklyn
887,Van Siclen Ave & Pitkin Ave at NW corner,A-C,-73.89058399980156,40.672771000835766,9661,8,Brooklyn
888,Shepherd Ave & Pitkin Ave at SE corner,A-C,-73.88066699978623,40.673970000898905,9023,3,Brooklyn
889,Shepherd Ave & Pitkin Ave at NE corner,A-C,-73.88074899977683,40.674303001215215,5574,3,Brooklyn
890,Shepherd Ave & Pitkin Ave at SW corner,A-C,-73.88092699972832,40.67423400074515,5348,3,Brooklyn
891,Shepherd Ave & Pitkin Ave at NW corner,A-C,-73.88086899951219,40.673989001301535,2861,7,Brooklyn
892,Pitkin,A-C,-73.87187499969077,40.67555400055863,9367,6,Brooklyn
893,Euclid Ave & Pitkin Ave at SE corner,A-C,-73.87180100017304,40.675301001060554,5587,3,Brooklyn
894,Euclid Ave & Pitkin Ave at NE corner,A-C,-73.87174200049127,40.675533000930514,5882,7,Brooklyn
895,Euclid Ave & Pitkin Ave at SW corner,A-C,-73.87211499957239,40.67527400093951,9873,6,Brooklyn
896,Euclid Ave & Pitkin Ave at NW corner,A-C,-73.87210899963866,40.675478000723395,1488,6,Brooklyn
897,Grant Ave & Pitkin Ave at NE corner,A,-73.86549100024625,40.676735000681276,3575,4,Brooklyn
898,80th St & Liberty Ave at SE corner,A,-73.8580239994801,40.67937100127377,5227,5,Queens
899,80th St & Liberty Ave at NE corner,A,-73.85804899960938,40.67949800121473,673,8,Queens
900,88th St & Liberty Ave at SE corner,A,-73.85040099973983,40.679828000653636,1860,8,Queens
901,88th St & Liberty Ave at NE corner,A,-73.85041299989881,40.67997300107831,9773,5,Queens
902,94th St & Liberty Ave at SW corner,A,-73.84513099950003,40.68015800112226,3986,6,Queens
903,94th St & Liberty Ave at NW corner,A,-73.84515899966665,40.680305001170716,5278,9,Queens
904,104th St & Liberty Ave at SE corner,A,-73.83674200023124,40.68199400134972,1785,3,Queens
905,104th St & Liberty Ave at NE corner,A,-73.8368359997765,40.68212000065667,5065,8,Queens
906,111th St & Liberty Ave at SE corner,A,-73.83089799968143,40.68473200079636,2013,8,Queens
907,111th St & Liberty Ave at NE corner,A,-73.83094299982292,40.684874000765454,3276,8,Queens
908,Lefferts Blvd & Liberty Ave at SW corner,A,-73.8243140005856,40.68610300097643,7316,3,Queens
909,Lefferts Blvd & Liberty Ave at NW corner,A,-73.82437799981012,40.68623400119888,9099,8,Queens
910,Cohancy St & North Conduit Ave at NE corner,A,-73.83348000025269,40.66701800125196,8415,7,Queens
911,103rd St & 159th Ave at NE corner,A,-73.83051799941714,40.66046500046574,3719,7,Queens
912,103rd St & 159th Ave at NE corner,A,-73.83045299980022,40.660486001115515,9345,9,Queens
913,103rd St & 159th Ave at SE corner,A,-73.83036899980063,40.66037200045106,4283,9,Queens
914,West Rd & Noel Rd at NE corner,A-H,-73.81596699977959,40.60800700116313,9256,2,Queens
915,Beach 89th St & Rockaway Frwy at NW corner,H,-73.81390700051536,40.58808000092577,1649,3,Queens
916,Beach 89th St & Rockaway Frwy at SW corner,H,-73.81375499961378,40.5879290013033,2612,3,Queens
917,Beach 90th St & Rockaway Frwy at NE corner,H,-73.81411700057858,40.58799900089258,1967,8,Queens
918,Beach 90th St & Rockaway Frwy at SE corner,H,-73.81403700040585,40.5878140007953,3951,3,Queens
919,Beach 98th St & Rockaway Frwy at NW corner,H,-73.82034499948624,40.58554000110732,1446,9,Queens
920,Beach 98th St & Rockaway Frwy at SW corner,H,-73.82024899955475,40.58534200102381,6348,4,Queens
921,Beach 98th St & Rockaway Frwy at SW corner,H,-73.82059499989819,40.585208000598406,6155,5,Queens
922,Beach 106th St & Rockaway Frwy at NW corner,H,-73.82738799973608,40.58318700053487,9867,9,Queens
923,Beach 106th St & Rockaway Frwy at SW corner,H,-73.82747400035272,40.58336900072752,5223,7,Queens
924,Beach 106th St & Rockaway Frwy at SW corner,H,-73.82716299942538,40.58324800067608,9516,2,Queens
925,Beach 106th St & Rockaway Frwy at NW corner,H,-73.82723200039874,40.583435001308175,2622,7,Queens
926,Beach 116th St & Wainwright Ct at NE corner,H,-73.83741799970853,40.580510000613366,4782,3,Queens
927,Beach 67th St & Rockaway Frwy at NW corner,A,-73.79778899996182,40.59074400046429,1035,5,Queens
928,Beach 67th St & Rockaway Frwy at SW corner,A,-73.79660900016962,40.590901001105046,5494,5,Queens
929,Beach 67th St & Rockaway Frwy at NW corner,A,-73.79645999994716,40.59112300046975,4720,7,Queens
930,Beach 67th St & Rockaway Frwy at SW corner,A,-73.79617600041752,40.590951000987864,9491,7,Queens
931,Beach 60th St & Rockaway Frwy at SE corner,A,-73.78957799995047,40.592269000592346,2489,9,Queens
932,Beach 59th Sr & Rockaway Frwy at NW corner,A,-73.78916099979254,40.592490000550505,3770,10,Queens
933,Beach 59th Sr & Rockaway Frwy at SW corner,A,-73.78915300020047,40.59229200082906,8656,9,Queens
934,Beach 60th St & Rockaway Frwy at NE corner,A,-73.78940999981678,40.5924780010799,5139,7,Queens
935,Beach 44th St & Edgemere Ave at NW corner,A,-73.7757429997311,40.59310600076609,2440,6,Queens
936,Beach 45th St & Edgemere Ave at SW corner,A,-73.77610899975474,40.59286000099739,1409,8,Queens
937,Beach 45th St & Edgemere Ave at NE corner,A,-73.77598500000147,40.5930790004491,4439,9,Queens
938,Beach 44th St & Edgemere Ave at SW corner,A,-73.77571500021092,40.59289700071262,1995,2,Queens
939,Beach 35th & Rockaway Frwy at NW corner,A,-73.76803199960129,40.59561700104222,4055,9,Queens
940,Beach 36th & Edgemere Ave at SE corner,A,-73.76820600058522,40.59529700089243,1015,6,Queens
941,Beach 36th & Edgemere Ave at NE corner,A,-73.76831299959736,40.595445001061876,2579,3,Queens
942,Beach 35th & Rockaway Frwy at SW corner,A,-73.76791899958194,40.59546900110088,7457,4,Queens
943,Beach 25th St & Rockaway Frwy at NW corner,A,-73.76195900042725,40.59970800128436,6888,2,Queens
944,Beach 25th St & Rockaway Frwy at SW corner,A,-73.76180699999229,40.599427000606575,3283,6,Queens
945,Beach 25th St & Rockaway Frwy at SW corner,A,-73.761596000433,40.59967000128366,2295,3,Queens
946,Beach 22nd St & Mott Ave at SW corner,A,-73.75417800022007,40.60465700132099,661,9,Queens
947,Bainbridge Ave & 205th St at SE corner,D,-73.87926700011755,40.874902001215034,9034,4,Bronx
948,Bainbridge Ave & 205th St at NE corner,D,-73.87960999981343,40.875087001117286,7640,3,Bronx
949,Grand Concourse & Bedofrd Park Blvd at NE corner,B-D,-73.88745900025157,40.87213500086189,9444,6,Bronx
950,Grand Concourse & Bedford Park Blvd at SE corner,B-D,-73.8877880002506,40.87219800067569,6102,10,Bronx
951,Grand Concourse & Bedford Park Blvd at NW corner,B-D,-73.88789399960402,40.87246800091903,8621,9,Bronx
952,Grand Concourse & 196th St at NW corner,B-D,-73.89319500028131,40.86811400063899,2356,3,Bronx
953,Grand Concourse & 196th St at SE corner,B-D,-73.89273900053317,40.86768800092554,7518,8,Bronx
954,Grand Concourse & 188th St at SW corner,B-D,-73.89809800050038,40.86140100117089,9016,4,Bronx
955,Grand Concourse & 188th St at SE corner,B-D,-73.89742399977906,40.861147000498164,5609,7,Bronx
956,Grand Concourse & 188th St at NW corner,B-D,-73.89801899992483,40.86159200104114,6094,9,Bronx
957,Grand Concourse & 188th St at NE corner,B-D,-73.89735499963535,40.861322000794395,9533,6,Bronx
958,Grand Concourse & 182nd St at SW corner,B-D,-73.90114000045055,40.8560380008167,6163,8,Bronx
959,Grand Concourse & 182nd St at SE corner,B-D,-73.90048399962741,40.855864001298634,1584,8,Bronx
960,Grand Concourse & 182nd St at NW corner,B-D,-73.90111500034087,40.8562370005725,6744,3,Bronx
961,Grand Concourse & 182nd St at NE corner,B-D,-73.90044900003538,40.85603900050214,4179,7,Bronx
962,Grand Concourse & Echo Pl at SW corner,B-D,-73.90608399994655,40.849864000781224,4240,4,Bronx
963,Grand Concourse & Echo Pl at NW corner,B-D,-73.90584100017635,40.85012400081615,2319,7,Bronx
964,Grand Concourse & Echo Pl at NE corner,B-D,-73.90522600039543,40.849968001108714,2607,9,Bronx
965,Grand Concourse & 174th St at NW corner,B-D,-73.91121200023201,40.844933000451064,1499,5,Bronx
966,Grand Concourse & 174th St at NE corner,B-D,-73.91088499965068,40.84493900131055,9645,7,Bronx
967,Grand Concourse & 171st St at NE corner,B-D,-73.9127429998338,40.83975100125329,1963,5,Bronx
968,Grand Concourse & 171st St at NW corner,B-D,-73.91333299949422,40.84009700063031,9220,5,Bronx
969,Grand Concourse & 167th St at SW corner,B-D,-73.91815500025773,40.83446600126606,1035,10,Bronx
970,Grand Concourse & 167th St at SE corner,B-D,-73.91756200044014,40.834286000509636,8758,5,Bronx
971,Grand Concourse & 167th St at NW corner,B-D,-73.91783800004612,40.8347880007017,5453,9,Bronx
972,Grand Concourse & 167th St at NE corner,B-D,-73.91724500052634,40.83460900057713,7046,10,Bronx
973,River Ave & 161st St at NE corner,B-D-4,-73.92571500032871,40.8278400009108,2501,5,Bronx
974,River Ave & 161st St at SE corner,B-D-4,-73.92600399944224,40.827488001147515,2568,5,Bronx
975,River Ave & 161st St at SW corner,B-D-4,-73.92625000033516,40.82747100069324,7534,9,Bronx
976,River Ave & 161st St at SW corner,B-D-4,-73.92620199981654,40.82754500061717,8530,8,Bronx
977,River Ave & 161st St at NE corner,B-D-4,-73.92558799954656,40.828011000549594,7834,7,Bronx
978,Frederick Douglass Blvd & 156th St at NW corner,B-D,-73.93668700018227,40.83031300104234,4364,8,Manhattan
979,21st St & 41st Ave at NW corner,F,-73.94237399991762,40.75432200099374,5501,7,Queens
980,21st St & 41st Ave at NW corner,F,-73.94249099975755,40.754131000989815,4178,4,Queens
981,21st St & 41st Ave at NW corner,F,-73.9425210001696,40.75419500048989,6637,7,Queens
982,21st St & 41st Ave at NE corner,F,-73.94213200002308,40.754069000589034,6038,3,Queens
983,21st St & 41st Ave at NE corner,F,-73.94193500036222,40.75425500084818,2578,6,Queens
984,West Rd & Unnamed St at SE corner,F,-73.95350499982585,40.75901600103089,9656,4,Manhattan
985,Lexington Ave & 63rd St at NW corner,F,-73.9665139998297,40.764884000528355,6424,4,Manhattan
986,Lexington Ave & 63rd St at NW corner,F,-73.96643099951287,40.76487400059016,837,8,Manhattan
987,Lexington Ave & 63rd St at NW corner,F,-73.9664110002741,40.764881000682955,2704,7,Manhattan
988,Lexington Ave & 63rd St at SW corner,F,-73.9665520004654,40.764721000515515,7522,4,Manhattan
989,Lexington Ave & 63rd St at NW corner,F,-73.96642199997,40.76486600059085,773,8,Manhattan
990,6th Ave & 56th St at NE corner,F,-73.97735799964018,40.76387400082074,4759,2,Manhattan
991,6th Ave & 57th St at SW corner,F,-73.9774299999223,40.76422700087064,5300,2,Manhattan
992,6th Ave & 57th St at SE corner,F,-73.97726400033272,40.763998000643525,3696,7,Manhattan
993,6th Ave & 57th St at NW corner,F,-73.97711900025115,40.76465200087484,2301,10,Manhattan
994,6th Ave & 57th St at NE corner,F,-73.97682999951728,40.76456400078794,9274,7,Manhattan
995,6th Ave & 56th St at SW corner,F,-73.97797400037928,40.76348200108458,4031,9,Manhattan
996,6th Ave & 56th St at SE corner,F,-73.97767400053259,40.76339200097555,2514,6,Manhattan
997,6th Ave & 56th St at NW corner,F,-73.97771800005206,40.76383100079483,9670,6,Manhattan
998,6th Ave & 49th St at NW corner,B-D-F-M,-73.98100100035816,40.75943400061983,4577,7,Manhattan
999,6th Ave & 50th St at SW corner,B-D-F-M,-73.98070600041795,40.75989600056634,3998,3,Manhattan
1000,6th Ave & 51st St at SW corner,B-D-F-M,-73.98021799977369,40.76050200066163,793,5,Manhattan
1001,6th Ave & 50th St at NE corner,B-D-F-M,-73.9801170002853,40.75995300051702,7997,3,Manhattan
1002,6th Ave & 50th St at NW corner,B-D-F-M,-73.98049900043169,40.76012500097347,7822,7,Manhattan
1003,6th Ave & 49th St at NE corner,B-D-F-M,-73.98059399987584,40.7593010011649,4301,10,Manhattan
1004,6th Ave & 49th St at NW corner,B-D-F-M,-73.98103499941357,40.759414000608245,9454,4,Manhattan
1005,6th Ave & 49th St at SE corner,B-D-F-M-7,-73.98078800025752,40.75899600118979,9947,10,Manhattan
1006,6th Ave & 42nd St at SW corner,B-D-F-M-7,-73.98462699975511,40.75484900054064,935,7,Manhattan
1007,6th Ave & 42nd St at SE corner,B-D-F-M-7,-73.98389399968967,40.754609001253726,9367,3,Manhattan
1008,NA,B-D-F-M-N-Q-R,-73.9881589996521,40.749615000624125,9100,2,Manhattan
1009,Broadway & 34th St at SW corner,B-D-F-M-N-Q-R,-73.98825399954313,40.74984500048655,5163,2,Manhattan
1010,Broadway & 34th St at NW corner,B-D-F-M-N-Q-R,-73.9881419994332,40.75008800045507,6474,6,Manhattan
1011,6th Ave & 23rd St at SE corner,F-M,-73.99248900025586,40.742659000533585,8338,9,Manhattan
1012,6th Ave & 23rd St at SE corner,F-M,-73.99261699944252,40.74271500052851,7937,8,Manhattan
1013,6th Ave & 23rd St at NE corner,F-M,-73.99250599976541,40.74288000134227,4011,7,Manhattan
1014,6th Ave & 23rd St at NE corner,F-M,-73.99238300017701,40.74282500111869,992,7,Manhattan
1015,6th Ave & 14th St at SW corner,F-L-M-1-2-3,-73.99722000037303,40.73742300092926,7695,9,Manhattan
1016,6th Ave & 14th St at NW corner,F-L-M-1-2-3,-73.99711099987555,40.737572000730154,3109,8,Manhattan
1017,6th Ave & 14th St at NW corner,F-L-M-1-2-3,-73.99697000051702,40.73751900133649,8538,3,Manhattan
1018,6th Ave & 14th St at SW corner,F-L-M-1-2-3,-73.9970790000593,40.73737000076742,1068,10,Manhattan
1019,Broadway & Houston St at NE corner,B-D-F-M-6,-73.99658300044537,40.72520200059756,7991,6,Manhattan
1020,Broadway & Houston St at SE corner,B-D-F-M-6,-73.99638700031852,40.72549900051557,7307,6,Manhattan
1021,Chrystie St & Grand St at NE corner,B-D,-73.99345200013313,40.71815500081104,5245,3,Manhattan
1022,Chrystie St & Grand St at NE corner,B-D,-73.99357699969686,40.71819100123501,1675,5,Manhattan
1023,Chrystie St & Grand St at NW corner,B-D,-73.99387700010331,40.7182650007759,5243,7,Manhattan
1024,Allen St & Houston St at SW corner,F,-73.98894199993516,40.7228070004941,9762,7,Manhattan
1025,1st Ave & Houston St at NW corner,F,-73.9888629997116,40.72320000128046,5358,5,Manhattan
1026,Essex St & Delancey St at NW corner,F-J-M-Z,-73.988233000539,40.7187810010929,9452,4,Manhattan
1027,Essex St & Delancey St at NE corner,F-J-M-Z,-73.98796099993454,40.718778001288825,2061,5,Manhattan
1028,Rutgers St & Madison Ave at NW corner,F,-73.99012600012675,40.71272700095603,6904,9,Manhattan
1029,Jay St & York St at SW corner,F,-73.98665500004444,40.701380000856666,8544,9,Brooklyn
1030,Smith St & Bergen St at SE corner,F-G,-73.99036200014791,40.68658400046572,9183,9,Brooklyn
1031,Smith St & Bergen St at NE corner,F-G,-73.99026899951592,40.686727000503545,3126,8,Brooklyn
1032,Smith St & 2nd St at NW corner,F-G,-73.99569800002327,40.67929900047341,6037,3,Brooklyn
1033,Smith St & 2nd St at SE corner,F-G,-73.99528799991103,40.67934400112925,2269,8,Brooklyn
1034,Smith St & 9th St at NE corner,F-G-R,-73.99750499980237,40.67472500124672,8820,5,Brooklyn
1035,4th Ave & 10th St at NW corner,F,-73.98944199990419,40.66995300117558,4230,8,Brooklyn
1036,4th Ave & 10th St at NW corner,F,-73.98924799982667,40.670010001144014,1676,8,Brooklyn
1037,8th Ave & 9th St at NE corner,F,-73.9790069998167,40.66583500062997,9847,3,Brooklyn
1038,8th Ave & 9th St at SE corner,F,-73.97927800049247,40.66549400097409,5652,8,Brooklyn
1039,8th Ave & 9th St at SW corner,F,-73.97950900019343,40.66559300094872,8569,8,Brooklyn
1040,8th Ave & 9th St at NW corner,F,-73.9791810000615,40.665993000748706,2677,3,Brooklyn
1041,7th Ave & 9th St at SE corner,F,-73.98162399965729,40.66664900056681,1970,6,Brooklyn
1042,7th Ave & 9th St at NE corner,F,-73.98133099951096,40.66700400065108,1067,9,Brooklyn
1043,7th Ave & 9th St at SW corner,F,-73.98185100046487,40.66675100110676,9741,9,Brooklyn
1044,7th Ave & 9th St at NW corner,F,-73.98171600042714,40.66711200100676,2277,8,Brooklyn
1045,Howard Pl & Windsor Pl at NE corner,F,-73.97995100040573,40.65943600070493,2505,9,Brooklyn
1046,Prospect Park West & 16th St at NE corner,F,-73.97978699954726,40.6601980007983,2230,4,Brooklyn
1047,Prospect Ave & Greenwood Ave at NE corner,F,-73.97607599985253,40.65183400074427,6070,10,Brooklyn
1048,Prospect Ave & Greenwood Ave at NW corner,F,-73.9755959995519,40.65160800061037,1804,9,Brooklyn
1049,Prospect Ave & Reeve Pl at SE corner,F,-73.97590099969372,40.652665001219184,2311,2,Brooklyn
1050,McDonald Ave & Church Ave at SW corner,F,-73.97957899971581,40.64257100053699,9478,3,Brooklyn
1051,McDonald Ave & Church Ave at SE corner,F,-73.97926000023165,40.64269200102136,7271,8,Brooklyn
1052,McDonald Ave & Church Ave at NE corner,F,-73.97934199984553,40.64314700083059,5099,5,Brooklyn
1053,McDonald Ave & Church Ave at NW corner,F,-73.97966000021263,40.6430060012385,5327,10,Brooklyn
1054,McDonald Ave & Ditmas Ave at SW corner,F,-73.97828900049883,40.63543400082804,9515,4,Brooklyn
1055,McDonald Ave & Ditmas Ave at SE corner,F,-73.97791399949352,40.63538900071615,1858,4,Brooklyn
1056,LIRR Bay Ridge Divide & Wilson Ave at NW corner,L,-73.90474100026483,40.688805000579165,7109,8,Brooklyn
1057,De Sales Pl & Bushwick Ave at NW corner,L,-73.90514899960154,40.68230000100851,6550,5,Brooklyn
1058,Snediker Ave & New York Ave at SW corner,L,-73.90261199981974,40.675380001059246,4917,2,Brooklyn
1059,Snediker Ave & New York Ave at SW corner,L,-73.90276700054804,40.675609000843224,2737,4,Brooklyn
1060,Snediker Ave & New York Ave at SW corner,L,-73.90267199982675,40.67560700061995,5063,6,Brooklyn
1061,LIRR Bay Ridge Divide & Sutter Ave at NW corner,L,-73.90176500018366,40.668527000649846,6783,9,Brooklyn
1062,Van Sinderen Ave & Livonia Ave at SW corner,L,-73.90052199966858,40.66374200117914,6397,3,Brooklyn
1063,Van Sinderen Ave & New Lots Ave at SW corner,L,-73.89940900047984,40.65904100128506,9554,8,Brooklyn
1064,Turnbull Ave & E 105th St at SE corner,L,-73.89919099955934,40.65146200047333,9045,4,Brooklyn
1065,Turnbull Ave & E 105th St at SE corner,L,-73.89886200040942,40.651278000563096,2242,9,Brooklyn
1066,Glenwood Rd & Rockaway Pkwy at NW corner,L,-73.90252399950258,40.64556000083436,6463,3,Brooklyn
1067,Glenwood Rd & Rockaway Pkwy at NW corner,L,-73.90252399950258,40.64556000083436,5164,8,Brooklyn
1068,Glenwood Rd & E 98th St at NW corner,L,-73.90141400018447,40.6458060011384,1422,8,Brooklyn
1069,Franklin Ave & Fulton St at SW corner,A-FS,-73.95583999980393,40.68105100075215,8371,6,Brooklyn
1070,Franklin Ave & Park Pl at NW corner,FS,-73.95793200020938,40.674516001194164,1561,3,Brooklyn
1071,Franklin Ave & Park Pl at NW corner,FS,-73.9575909996094,40.67520800103493,9064,8,Brooklyn
1072,Franklin Ave & Eastern Pkwy at SW corner,FS-2-3-4-5,-73.95909299976775,40.670588001304374,6421,3,Brooklyn
1073,Broadway & 207th St at NW corner,A,-73.92123400046815,40.86789200080849,5683,4,Manhattan
1074,Broadway & 207th St at SW corner,A,-73.92143100014393,40.86779900111643,4081,6,Manhattan
1075,Broadway & 207th St at SE corner,A,-73.92132999998837,40.86751200131279,1630,3,Manhattan
1076,Broadway & 207th St at SW corner,A,-73.92094900001032,40.8676530006765,5626,6,Manhattan
1077,Broadway & Dyckman St at NW corner,A,-73.927265999702,40.865758000861874,2661,3,Manhattan
1078,Broadway & Dyckman St at NW corner,A,-73.92717199948154,40.86574400109299,3201,5,Manhattan
1079,Broadway & Dyckman St at SW corner,A,-73.92805899960615,40.86536200076428,965,9,Manhattan
1080,Fort Washington Ave & 192nd St at NW corner,A,-73.9327019997458,40.858899001042595,2478,5,Manhattan
1081,Fort Washington Ave & Margaret Corbin Dr at SE corner,A,-73.9342259997364,40.858886000662295,2648,4,Manhattan
1082,Hudson Blvd East between 33rd St & 34th St (north entrance),7,-74.00092352989824,40.75497493443128,9920,2,Manhattan
1083,Hudson Blvd East between 33rd St & 34th St (south entrance),7,-74.00098158502907,40.75489825502214,879,5,Manhattan
1084,46th St & Broadway at SW corner,M-R,-73.91440699987369,40.75662400088123,6300,3,Queens
1085,48th St & Broadway at SE corner,M-R,-73.91264199945515,40.755813000720174,2533,3,Queens
1086,Steinway St & 34th Ave at SW corner,M-R,-73.92110799993777,40.756583000562095,2547,5,Queens
1087,Steinway St & 34th Ave at NE corner,M-R,-73.92062200032666,40.756673000906524,1937,6,Queens
1088,34th St & Northern Blvd at SW corner,M-R,-73.93058499969706,40.7518680009112,6623,6,Queens
1089,36th St & Northern Blvd at NE corner,M-R,-73.92766199973421,40.75223800057053,8742,4,Queens
1090,36th St & Northern Blvd at SE corner,M-R,-73.92714100016573,40.75193000082027,8084,7,Queens
1091,Northern Blvd & 41st Ave at SE corner,E-M-R,-73.93609400005106,40.74957700112801,3924,8,Queens
